,Betweenness_A,Closeness_A,Clustering_A,Conductance_A,Cut Ratio_A,Degree_A,E In_A,E In Over E Out_A,E Out_A,Expansion_A,Normalised Cut_A,ODF_A,Shortest Path_A,Triangle Participation_A,Betweenness_B,Closeness_B,Clustering_B,Conductance_B,Cut Ratio_B,Degree_B,E In_B,E In Over E Out_B,E Out_B,Expansion_B,Normalised Cut_B,ODF_B,Shortest Path_B,Triangle Participation_B,Shortest Path Length,Triadic Closure,Mean Deg. on Path,Median Deg. on Path,Max Deg. on Path,Min Deg. on Path,Var of Deg. on Path
graph_3_5_nodes_16_76,0.010764112823873571,0.39019607843137255,0.2,0.8295797619047619,0.0672998615688449,10.0,1.224,0.10561060606060606,11.776,0.4720744667348865,0.8373201191778435,0.905846153846154,2.562814070351759,0.0,0.0010305183071387758,0.3294701986754967,0.3333333333333333,0.7487166666666667,0.033507714844822005,6.0,1.0070000000000001,0.1685333333333333,5.992999999999999,0.2881788612668107,0.7526698734808576,0.8561428571428571,3.0351758793969847,0.0,3,0,10.0,8.5,17,6,18.5
graph_3_2_nodes_29_182,0.02266985180152055,0.41030927835051545,0.1238095238095238,0.8859436112563047,0.08676883742510255,15.0,0.973,0.0652948384948385,15.027000000000001,0.5655591908800605,0.8957967349724908,0.9391875,2.437185929648241,0.0007310688034825966,0.0063056833997997535,0.3698884758364313,0.0,0.7193571428571429,0.029605047492490308,6.0,0.9840000000000001,0.1975,5.016,0.1668831155980977,0.7226678905985837,0.8360000000000001,2.7035175879396984,0.0,3,0,9.5,8.5,15,6,14.25
graph_4_4_nodes_31_75,0.003555895725129529,0.32305194805194803,0.0,0.8594285714285714,0.030692382572724063,5.0,0.527,0.1202,5.473,0.3142458750405373,0.8630370429491571,0.9121666666666668,3.095477386934673,0.010356413224634977,0.013324318172510393,0.3698884758364313,0.0,0.8112126262626262,0.03619288187298548,12.0,0.795,0.14743333333333333,6.205,0.2698529838226991,0.8153032713824044,0.8864285714285715,2.7035175879396984,0.0,4,0,7.8,8.0,12,5,5.76
graph_1_4_nodes_153_187,0.015888185167660874,0.32676518883415434,0.2181818181818181,0.33478787878787875,0.023597549911737386,11.0,3.988,0.9952,4.012,0.1338448025731118,0.33744827724516896,0.5015,3.0603015075376883,0.0,0.015330631452131538,0.3214862681744749,0.3333333333333333,1.0,0.03409090909090909,6.0,0.0,0.0,6.0,0.25,1.0039525691699605,1.0,3.110552763819096,0.0,4,0,9.4,8.0,14,6,7.8400000000000025
graph_2_2_nodes_157_197,0.036556250943003625,0.3987975951903808,0.05847953216374269,0.8174242424242425,0.05319098934340887,19.0,1.005,0.11180555555555556,8.995,0.2912768505073685,0.8233459535208012,0.8995000000000001,2.507537688442211,9.375e-05,0.009267535297554804,0.3719626168224299,0.14285714285714285,0.5575388888888889,0.029625505628530068,7.0,1.99,0.3977833333333334,5.01,0.16225398192225954,0.5608501098671834,0.7157142857142857,2.6884422110552766,0.000125,2,0,10.0,7.0,19,4,42.0
graph_2_3_nodes_16_175,0.03987433876251136,0.4012096774193548,0.08823529411764706,0.6248088235294118,0.05780069393206485,19.0,3.002,0.3002888888888889,9.998,0.370261446917374,0.6314038338794651,0.7690769230769231,2.492462311557789,0.00016673903603994789,0.004078068380891146,0.32463295269168024,0.14285714285714285,1.0,0.03413372995295801,9.0,0.0,0.0,6.0,0.2478725266038309,1.0039525691699605,1.0,3.080402010050252,0.0,3,0,18.5,19.5,26,9,37.25
graph_1_4_nodes_89_137,0.001976671229398368,0.3099688473520249,0.3333333333333333,1.0,0.028409090909090905,7.0,0.0,0.0,5.0,0.2083333333333333,1.003295978905735,1.0,3.226130653266332,0.0,0.018137169122268728,0.3442906574394464,0.3484848484848485,0.9945,0.040816393606129264,12.0,0.022000000000000002,0.0036666666666666666,6.978,0.2403189840563589,0.999093983682502,0.9968571428571428,2.9045226130653266,0.0,3,0,8.75,8.0,12,7,4.1875
graph_2_5_nodes_160_194,0.028741582997033093,0.3804971319311664,0.10256410256410256,0.75615,0.03341672050047503,13.0,0.976,0.16291666666666665,6.024,0.30872918208341515,0.7601233881576749,0.8605714285714285,2.628140703517588,6.25e-05,0.0024232022631955788,0.3189102564102564,0.3333333333333333,0.9995555555555556,0.04469125574152693,7.0,0.002,0.0002857142857142857,7.9979999999999976,0.3819785307791724,1.004817415875439,0.99975,3.135678391959799,0.0,3,0,9.5,9.0,13,7,6.75
graph_1_1_nodes_41_117,0.02814473851375504,0.33501683501683505,0.2222222222222222,0.1111111111111111,0.011366173967275664,10.0,8.0,4.0,2.0,0.08320536231884057,0.1124462245957573,0.2,2.9849246231155777,0.3328214492753623,0.0030222766023817885,0.2913616398243045,0.3333333333333333,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,3.4321608040201004,0.3636363636363637,3,0,8.0,7.5,10,7,1.5
graph_3_5_nodes_114_170,0.012809743944373569,0.3651376146788991,0.07575757575757576,0.9961333333333332,0.02230127105226574,12.0,0.01,0.0036666666666666666,3.99,0.19243558744137992,0.9987652960870234,0.9975,2.738693467336684,0.0,0.013053109313475504,0.3940594059405941,0.13333333333333333,0.5479286546786547,0.03967634315189776,10.0,3.0410000000000004,0.473579365079365,6.959,0.2852126143548944,0.5525266957704522,0.6959,2.5376884422110555,0.09760429077133413,3,0,11.75,11.0,17,8,11.1875
graph_1_5_nodes_71_80,0.010878945361855344,0.29701492537313434,0.3333333333333333,1.0,0.03881326206913109,6.0,0.0,0.0,7.0,0.3564859649122807,1.0046082949308757,1.0,3.3668341708542715,0.0,0.008505738680557803,0.3294701986754967,0.19047619047619047,1.0,0.028089416860209653,7.0,0.0,0.0,5.0,0.2273051948051948,1.003295978905735,1.0,3.0351758793969847,0.0,3,0,7.25,6.5,11,5,5.1875
graph_4_5_nodes_12_125,0.01007389371182484,0.3712686567164179,0.04444444444444445,0.7069238095238095,0.02905438912633373,10.0,1.06,0.2302,4.94,0.17059105665645116,0.7101846242569761,0.8233333333333334,2.6934673366834168,0.0,0.008771715516875148,0.3658088235294117,0.03571428571428571,0.9798571428571428,0.02895377430420757,8.0,0.061,0.015583333333333331,4.939,0.17682020794523512,0.9831132243394346,0.9878,2.7336683417085426,0.0,2,0,10.0,10.0,12,8,2.6666666666666665
graph_1_4_nodes_44_132,0.0008123243243200393,0.2756232686980609,0.4,1.0,0.028399803727346094,5.0,0.0,0.0,5.0,0.20886739130434784,1.003295978905735,1.0,3.628140703517588,0.0,0.02490532271061461,0.31437598736176936,0.21978021978021967,1.0,0.03409363636363636,14.0,0.0,0.0,6.0,0.24986,1.0039525691699605,1.0,3.1809045226130648,0.0,5,0,13.0,10.5,30,5,66.0
graph_4_2_nodes_16_80,0.0025301310940490282,0.3932806324110672,0.2380952380952381,0.8250074696545284,0.06962747917304203,7.0,1.3259999999999998,0.12381136363636365,11.674000000000001,0.3916425412945328,0.8326810863792985,0.898,2.5427135678391957,0.02505318398915425,0.003759505550196706,0.3909626719056975,0.1388888888888889,0.4947539682539682,0.019298696073249882,11.0,1.7480000000000002,0.5928333333333333,3.252,0.10792811049021422,0.4969046339675514,0.6504,2.557788944723618,0.06602080002797722,3,0,8.75,8.5,11,7,2.1875
graph_4_2_nodes_121_192,0.00930735713778618,0.4243070362473347,0.09090909090909093,0.8016190476190477,0.031108244180118413,14.0,0.706,0.14600000000000002,5.294,0.1986096014465479,0.8051110142951039,0.8823333333333333,2.3567839195979903,0.0006309900304207705,0.006281728383560646,0.4094650205761317,0.08333333333333333,0.6353571428571428,0.026368854016315564,9.0,1.5190000000000001,0.4469,4.481,0.16714879172546565,0.6383161839732249,0.7468333333333333,2.442211055276382,0.01978610657425948,1,0,11.5,11.5,14,9,6.25
graph_3_5_nodes_25_114,0.011585510846379508,0.38943248532289626,0.09090909090909093,0.4581010101010101,0.028652919854653295,12.0,2.9760000000000004,0.5937523809523809,5.024,0.2047883723904912,0.4614257664523278,0.628,2.5678391959799,0.000354243795420266,0.012809743944373569,0.3651376146788991,0.07575757575757576,0.9961333333333332,0.02230127105226574,12.0,0.01,0.0036666666666666666,3.99,0.19243558744137992,0.9987652960870234,0.9975,2.738693467336684,0.0,2,0,10.666666666666666,12.0,12,8,3.555555555555556
graph_2_2_nodes_63_199,0.0024850293896971853,0.32463295269168024,0.2,0.5941333333333333,0.017631874635930668,5.0,1.022,0.348,2.978,0.09578268151835513,0.5961016660611711,0.7445,3.080402010050252,0.0,0.002104019726888361,0.33843537414965985,0.3,0.7811111111111111,0.041481864350460494,5.0,0.985,0.1407142857142857,7.015,0.2271794379857706,0.7857352133905408,0.876875,2.9547738693467336,0.0,2,0,5.666666666666668,5.0,7,5,0.8888888888888891
graph_3_3_nodes_1_179,0.017567071197707857,0.3972055888223553,0.08974358974358974,0.9454285714285714,0.03421011561223568,13.0,0.191,0.038200000000000005,5.809,0.1932649886842564,0.9492565629233732,0.9681666666666666,2.5175879396984926,0.0,0.005003530869411645,0.33614864864864863,0.0,0.3458909090909091,0.017401307630430813,5.0,3.0260000000000002,1.268,2.9739999999999998,0.1083378958253157,0.34786055947946704,0.4956666666666666,2.9748743718592965,8.57142857142857e-05,2,0,9.0,9.0,13,5,10.666666666666666
graph_4_3_nodes_5_24,0.010750256432028468,0.3864077669902913,0.09090909090909093,0.7437277777777778,0.034670432607515136,11.0,1.079,0.19866666666666666,5.921,0.21249973112518167,0.7476335152020601,0.8458571428571429,2.5879396984924625,0.0039990253541829605,0.005401591404347586,0.3407534246575342,0.0,0.7763214285714286,0.02425024867749016,6.0,0.708,0.20075,4.292,0.2144604032753232,0.7791540531321035,0.8584,2.9346733668341707,0.012415279303219423,3,0,9.75,10.0,13,6,6.6875
graph_3_5_nodes_115_139,0.00609162297333538,0.35159010600706714,0.06666666666666668,0.986404761904762,0.028282838203706463,6.0,0.051,0.02725,4.949,0.20015198774861606,0.9896672789438922,0.9898,2.8442211055276383,0.0009359928249040428,0.01926478876652272,0.3948412698412698,0.09090909090909093,0.6465449275362318,0.08959848698403823,13.0,4.313,0.2778053221288516,15.687000000000001,0.6349295833296452,0.6568710638699271,0.78435,2.5326633165829144,0.01714968723896106,2,0,12.333333333333336,13.0,18,6,24.222222222222232
graph_3_2_nodes_6_108,0.005758517961684487,0.3547237076648841,0.0,0.9147857142857144,0.03253829049136761,6.0,0.305,0.0637,5.695,0.2544403350401762,0.918539280636138,0.9491666666666668,2.8190954773869352,0.0,0.009455962163977413,0.37335834896810505,0.10714285714285714,0.9962857142857144,0.03493902423601033,8.0,0.013000000000000001,0.0026000000000000003,5.987,0.20958930368876816,1.0002298043468942,0.9978333333333332,2.6783919597989962,0.0,3,0,14.0,11.5,27,6,67.5
graph_1_4_nodes_136_160,0.01630631423856746,0.30335365853658536,0.10714285714285714,0.5555555555555556,0.028411363636363637,8.0,2.0,0.4,5.0,0.2082166666666667,0.5588602482191378,0.7142857142857143,3.2964824120603016,0.0,0.026412121667828088,0.3509700176366843,0.25274725274725274,1.0,0.03977272727272727,14.0,0.0,0.0,7.0,0.2916666666666667,1.0046082949308757,1.0,2.849246231155779,0.0,3,0,10.0,9.0,14,8,6.0
graph_3_4_nodes_184_193,0.005840382628612418,0.35855855855855856,0.19047619047619047,0.3429575757575757,0.017048394142462186,7.0,2.943,0.975,3.057,0.15085730437831266,0.3449831104067497,0.5095,2.7889447236180898,0.00031339712918660286,0.021917158888811808,0.3856589147286822,0.10476190476190476,0.9992,0.02438049151247431,15.0,0.002,0.0006666666666666666,3.998,0.11163309428359687,1.001837211013782,0.9995,2.5929648241206027,0.0,3,0,12.75,11.0,25,4,66.1875
graph_2_1_nodes_102_132,0.01125181692555649,0.3768939393939394,0.1111111111111111,0.642961149825784,0.14979425329963686,9.0,7.175,0.27812384615384617,25.825,0.9366908538964736,0.6599123451512321,0.7825757575757576,2.6532663316582914,0.10897945327694436,0.017778770132027506,0.3940594059405941,0.15555555555555556,0.7142857142857143,0.029002814347211,10.0,1.0,0.2,5.0,0.18131496181078027,0.7175860443187176,0.8333333333333334,2.5376884422110555,0.0,3,0,11.25,9.5,17,9,11.1875
graph_1_3_nodes_24_184,0.015326555655942169,0.3436960276338515,0.2222222222222222,0.6666666666666666,0.022988243021346468,9.0,1.0,0.25,4.0,0.15385846153846156,0.6693086745926904,0.8,2.9095477386934667,0.0,0.024174376475362004,0.3579136690647482,0.28205128205128205,1.0,0.03389869029275809,13.0,0.0,0.0,6.0,0.2608478260869565,1.0039525691699605,1.0,2.7939698492462317,0.0,3,0,9.0,8.0,13,7,6.0
graph_2_1_nodes_50_183,0.013373564026341687,0.3671586715867159,0.12121212121212124,0.6918241758241758,0.052181254191937684,12.0,2.004,0.22283333333333333,8.996,0.3262416250665461,0.6977543428697857,0.8178181818181819,2.7236180904522613,0.10878897708646816,0.0004864177365184293,0.31587301587301586,0.0,0.8400000000000001,0.04677155053271495,4.0,0.8,0.1,8.2,0.3374881782918803,0.8453995057339542,0.9111111111111112,3.1658291457286434,0.0,3,0,8.75,9.5,12,4,8.6875
graph_3_4_nodes_163_190,0.0022933565013747337,0.3119122257053292,0.0,0.6531434343434344,0.034456372317903404,4.0,1.712,0.2818952380952381,6.287999999999999,0.3972769536581531,0.6572939033283047,0.7859999999999999,3.2060301507537687,0.001405111404354085,0.006651679959057463,0.3671586715867159,0.21428571428571427,0.9813333333333332,0.027558891785542272,8.0,0.055999999999999994,0.013999999999999999,4.944,0.24467560922981016,0.9845926898642045,0.9888,2.7236180904522613,0.0,4,0,6.2,5.0,9,4,3.76
graph_1_2_nodes_27_171,0.007822090634089592,0.2871572871572872,0.19047619047619047,0.6,0.0842782327175776,7.0,5.0,0.3333333333333333,15.0,0.6812845849802371,0.609887936717205,0.75,3.4824120603015074,0.0,0.01883557155723857,0.3099688473520249,0.14285714285714285,0.6666666666666666,0.022474195391354028,7.0,1.0,0.25,4.0,0.18167588932806325,0.6693086745926904,0.8,3.226130653266332,0.0,1,1,7.0,7.0,7,7,0.0
graph_3_2_nodes_34_109,0.009002209231476205,0.3658088235294117,0.08333333333333333,0.9544285714285714,0.03430973028900644,9.0,0.16,0.0322,5.84,0.1967239697874874,0.9582767771601176,0.9733333333333334,2.7336683417085426,0.0,0.011126933342428195,0.3698884758364313,0.08333333333333333,0.4938666666666667,0.021578808185639137,9.0,2.0380000000000003,0.522,3.9619999999999997,0.2584295014942392,0.4964871712158383,0.6603333333333333,2.7035175879396984,0.0,3,0,8.5,9.0,10,6,2.25
graph_3_4_nodes_122_190,0.0063911180752884225,0.3390119250425894,0.047619047619047616,0.6008,0.017080836267318805,7.0,0.998,0.3326666666666667,3.002,0.12428234102722192,0.6027841270118081,0.7505,2.949748743718593,0.0,0.006651679959057463,0.3671586715867159,0.21428571428571427,0.9813333333333332,0.027558891785542272,8.0,0.055999999999999994,0.013999999999999999,4.944,0.24467560922981016,0.9845926898642045,0.9888,2.7236180904522613,0.0,2,0,7.0,7.0,8,6,0.6666666666666666
graph_4_5_nodes_72_140,0.006296139668054032,0.3678373382624769,0.047619047619047616,0.4905,0.02241772305796412,7.0,2.0580000000000003,0.5315,3.9419999999999997,0.1844145622918696,0.4931073585469204,0.6569999999999999,2.7185929648241207,9.375e-05,0.0029809956642113515,0.3466898954703833,0.0,0.9412,0.02213969316748301,5.0,0.159,0.065,3.841,0.1625017201800975,0.9437341712451096,0.96025,2.884422110552764,0.0,2,0,5.666666666666668,5.0,7,5,0.8888888888888891
graph_1_5_nodes_8_153,0.0065490845711409324,0.3209677419354839,0.4,0.4,0.02366863905325444,7.0,3.0,0.75,4.0,0.12903225806451613,0.40264900662251657,0.5714285714285714,3.1155778894472363,0.0,0.015796316574534675,0.33728813559322035,0.16666666666666666,0.6,0.03370730023225158,9.0,2.0,0.3333333333333333,6.0,0.27276623376623377,0.6039630118890357,0.75,2.964824120603016,0.0,3,0,12.25,11.0,20,7,24.6875
graph_2_2_nodes_37_178,0.0056646310780217425,0.3503521126760563,0.2,1.0,0.046544017936873835,6.0,0.0,0.0,8.0,0.28454661558109834,1.0052631578947369,1.0,2.8542713567839195,0.0,0.0033612609366216444,0.3436960276338515,0.2857142857142857,0.7093571428571429,0.029461565934190376,7.0,1.023,0.2069,4.977,0.16025411534851353,0.7126424118602337,0.8295,2.9095477386934667,0.0,4,0,13.8,8.0,33,6,102.16
graph_2_1_nodes_48_102,0.013205617884184898,0.3553571428571429,0.0,0.5747,0.037350686401345465,7.0,2.508,0.408875,6.492000000000001,0.25459263030491863,0.5789884368511459,0.7213333333333333,2.814070351758794,0.10749213401540987,0.01125181692555649,0.3768939393939394,0.1111111111111111,0.642961149825784,0.14979425329963686,9.0,7.175,0.27812384615384617,25.825,0.9366908538964736,0.6599123451512321,0.7825757575757576,2.6532663316582914,0.10897945327694436,3,0,7.75,7.5,9,7,0.6875
graph_2_2_nodes_158_159,0.0025721291304661906,0.314873417721519,0.0,0.9972323232323232,0.04478795409593884,4.0,0.013000000000000001,0.002028571428571429,7.987,0.3702676443536685,1.0024870391617415,0.998375,3.1758793969849246,0.0001,0.002250862533104088,0.3283828382838284,0.1,0.8563999999999999,0.06978076718738851,5.0,1.006,0.08392424242424243,11.994000000000002,0.4266187739463601,0.8642805061425188,0.9226153846153846,3.0452261306532664,0.000603448275862069,4,0,9.8,6.0,25,4,60.56
graph_2_4_nodes_56_162,0.020892788988000958,0.3712686567164179,0.16666666666666666,0.6666666666666666,0.02276761614156857,13.0,1.0,0.25,4.0,0.16473504723939505,0.6693086745926904,0.8,2.6934673366834168,0.0,0.02305262494428191,0.3559928443649374,0.1153846153846154,0.9997142857142856,0.033500934765781684,13.0,0.001,0.0002,5.999,0.2876263957353907,1.0036662026451093,0.9998333333333334,2.809045226130653,0.0,3,0,10.75,12.5,13,5,11.1875
graph_3_5_nodes_111_152,0.0041435390013005785,0.3509700176366843,0.19047619047619047,0.4278571428571428,0.016864120376651703,7.0,2.004,0.6699999999999999,2.9960000000000004,0.1379190753338005,0.4298399462423972,0.5992,2.849246231155779,0.0,0.035734078664104975,0.4086242299794661,0.0718954248366013,0.6668084181040838,0.06641243474039196,20.0,3.009,0.25291258741258743,11.991,0.6311446738797133,0.674707512105335,0.7994,2.4472361809045227,0.0016860404475916163,3,0,12.0,11.0,20,6,33.5
graph_1_3_nodes_72_187,0.0014807256155979368,0.30335365853658536,0.4,0.3333333333333333,0.016947819462959438,5.0,3.0,1.0,3.0,0.1305177865612648,0.3353214049039099,0.5,3.2964824120603016,0.0,0.004369535911838869,0.3168789808917197,0.2857142857142857,0.7142857142857143,0.028735303776683086,7.0,1.0,0.2,5.0,0.19232307692307693,0.7175860443187176,0.8333333333333334,3.1557788944723617,0.0,3,0,11.75,9.5,23,5,48.6875
graph_2_2_nodes_15_176,0.009835084815150252,0.35346358792184723,0.1111111111111111,0.9976,0.022393789027332373,9.0,0.006,0.002,3.9939999999999998,0.1851338016363417,1.0002345881864647,0.9985,2.8291457286432165,0.0,0.004260023762109949,0.3042813455657493,0.06666666666666668,0.5,0.035457885631752256,6.0,3.0,0.5,6.0,0.1953459261085612,0.503968253968254,0.6666666666666666,3.2864321608040203,0.0,2,0,6.333333333333332,6.0,9,4,4.2222222222222205
graph_3_2_nodes_35_67,0.0017200944909224875,0.3522123893805309,0.3333333333333333,0.43057142857142855,0.03511722661593331,6.0,3.983,0.6634761904761904,6.017,0.21044522894236514,0.43455601712077424,0.6017,2.8391959798994977,0.0006626169529395336,0.01424227337439223,0.3761814744801512,0.09090909090909093,0.9988571428571428,0.028131729612445297,13.0,0.004,0.0013333333333333333,4.996,0.2254472312400216,1.0021505006852782,0.9992,2.6582914572864316,0.0,3,0,13.25,10.0,27,6,70.1875
graph_2_4_nodes_15_165,0.0071100757321157955,0.3454861111111111,0.06666666666666668,0.6,0.016664550860623267,6.0,1.0,0.3333333333333333,3.0,0.15018308270676692,0.6019828155981494,0.75,2.8944723618090453,0.0,0.007669989115429187,0.34912280701754383,0.14285714285714285,0.4996666666666666,0.02232532266734447,7.0,2.002,0.501,3.998,0.1917236553787997,0.5023108544500194,0.6663333333333333,2.864321608040201,0.0,2,0,10.333333333333334,7.0,18,6,29.555555555555557
graph_3_2_nodes_94_152,0.007084689150765575,0.3698884758364313,0.047619047619047616,0.982,0.02925417732735755,7.0,0.054000000000000006,0.0135,4.9460000000000015,0.16153522189459,0.9852606644728306,0.9892,2.7035175879396984,0.0,0.009916634911007121,0.3611615245009073,0.1111111111111111,0.7581547987616098,0.07120049685014583,11.0,2.069,0.1608583916083916,12.931,0.7177794071972723,0.766657464850802,0.8620666666666666,2.7688442211055286,0.0,2,0,8.333333333333334,7.0,11,7,3.555555555555556
