,Betweenness,Closeness,Clustering,Conductance,Cut Ratio,Degree,E In,E In Over E Out,E Out,Expansion,Normalised Cut,ODF,Shortest Path,Triangle Participation
graph_1_1_node_132,0.013465163597650855,0.30428134556574926,0.2,0.2,0.011236399415984257,6,4.0,2.0,2.0,0.09088142292490119,0.20132802124833998,0.3333333333333333,3.28643216080402,0.22720355731225295
graph_2_3_node_6,0.00900722628624121,0.35472370766488415,0.17857142857142858,0.7142857142857143,0.028444774960798346,8,1.0,0.2,5.0,0.2065604388365258,0.7175860443187176,0.8333333333333334,2.819095477386935,0.0
graph_3_5_node_63,0.0030922762348491073,0.3235772357723577,0.1,0.7086666666666667,0.018672045002497466,5,0.729,0.24366666666666664,3.271,0.132992101478803,0.7108271736046388,0.81775,3.090452261306533,0.0
graph_3_2_node_188,0.028219238445956182,0.4012096774193548,0.051470588235294115,0.833551282051282,0.05876093837597961,17,0.999,0.09994444444444445,10.001,0.33684859217002205,0.8401308679679197,0.9091818181818182,2.492462311557789,0.0
graph_2_5_node_54,0.005023684454904975,0.32516339869281047,0.13333333333333333,0.9995,0.03337235642617049,6,0.002,0.0005,5.998,0.29873871686374376,1.003451262103436,0.9996666666666667,3.0753768844221105,7.692307692307693e-05
graph_1_4_node_193,0.0346695445051521,0.34608695652173915,0.13333333333333333,0.6,0.016760719160702563,10,1.0,0.3333333333333333,3.0,0.14279277244494634,0.6019828155981494,0.75,2.8894472361809047,0.0
graph_1_3_node_21,0.0013627269386419464,0.2752420470262794,0.16666666666666666,1.0,0.045976754791285386,4,0.0,0.0,8.0,0.3077065527065527,1.0052631578947369,1.0,3.6331658291457285,0.0
graph_1_1_node_83,0.002422489963341336,0.2818696883852691,0.1,0.08066666666666666,0.004054407200496586,5,4.274,4.274,0.726,0.03468333333333333,0.08114905869324474,0.1452,3.5477386934673367,0.14141363636363635
graph_2_2_node_132,0.0072197576765539485,0.35855855855855856,0.14285714285714285,0.7375,0.028490087901902005,10,0.919,0.1839,5.081,0.23550589888396523,0.7408531588148464,0.8468333333333333,2.7889447236180906,5.9999999999999995e-05
graph_4_4_node_164,0.005599595570927755,0.3338926174496644,0.047619047619047616,0.8424449494949495,0.03689245225535004,7,0.661,0.121,6.339,0.2598845145918577,0.8466228820701973,0.9055714285714286,2.9949748743718594,0.0013920756045639946
graph_2_1_node_40,0.012484090937296008,0.3768939393939394,0.16363636363636364,1.0,0.04707530556707677,11,0.0,0.0,8.0,0.2661675953079179,1.0052631578947369,1.0,2.6532663316582914,0.0
graph_3_3_node_182,0.0023101847241068034,0.3579136690647482,0.26666666666666666,0.9991428571428571,0.03532288219157411,6,0.003,0.0006000000000000001,5.997,0.19931822660811627,1.0030934695954068,0.9995,2.7939698492462313,0.0
graph_4_4_node_9,0.0032432798830985617,0.30428134556574926,0.1,0.461251282051282,0.028676698615146077,5,2.996,0.6335999999999999,5.004,0.23165904639967191,0.4645623036978036,0.6255,3.28643216080402,8.571428571428571e-05
graph_3_5_node_71,0.023675930865819195,0.4061224489795918,0.125,0.75,0.03429560546678148,17,1.0,0.16666666666666666,6.0,0.24027053063211984,0.753957783641161,0.8571428571428571,2.4623115577889445,0.0
graph_3_5_node_65,0.0072915502960066245,0.37057728119180633,0.07142857142857142,0.5547848484848485,0.02807673539553827,8,2.007,0.40385000000000004,4.993,0.22793528234224142,0.5580849279440777,0.7132857142857143,2.698492462311558,0.13574827499323952
graph_3_3_node_154,0.014760794227071298,0.3685185185185185,0.044444444444444446,0.8864871794871795,0.06051734454419116,10,0.682,0.06833333333333334,10.318,0.35667490996190776,0.8932707889839908,0.938,2.71356783919598,0.0001891625615763547
graph_3_4_node_194,0.03671986204836308,0.40447154471544716,0.0784313725490196,0.7716888888888889,0.04297186752620178,18,1.036,0.15004761904761904,6.964,0.19008572810945318,0.7762797924500082,0.8705,2.472361809045226,7.142857142857142e-05
graph_1_3_node_162,0.006246208670521576,0.3085271317829457,0.3333333333333333,0.3333333333333333,0.01694924884437596,7,3.0,1.0,3.0,0.13042934782608695,0.3353214049039099,0.5,3.241206030150754,0.13042934782608695
graph_1_2_node_37,0.028268824904630337,0.3503521126760563,0.20833333333333334,0.6,0.03446600985221675,18,2.0,0.3333333333333333,6.0,0.23155384615384617,0.6039630118890357,0.75,2.8542713567839195,0.0
graph_2_5_node_47,0.006398481472867376,0.33056478405315615,0.0,0.9426666666666667,0.02935565999336355,8,0.172,0.043,4.828,0.13633512922326121,0.9458501625638913,0.9656,3.0251256281407035,0.0
graph_3_4_node_165,0.0038423923491290916,0.3241042345276873,0.0,0.9954285714285714,0.03515841024083494,6,0.016,0.0032,5.984,0.2069613483542352,0.9993707047723406,0.9973333333333333,3.0854271356783918,0.0
graph_1_4_node_152,0.005813395945374701,0.2926470588235294,0.23809523809523808,0.6666666666666666,0.06818181818181818,7,3.0,0.25,12.0,0.5,0.6745718050065875,0.8,3.4170854271356785,0.0
graph_4_4_node_104,0.00647061996623869,0.3685185185185185,0.047619047619047616,0.6465837985543867,0.04011789091718379,7,2.026,0.3302142857142857,6.974,0.3369926034578965,0.6511859373174066,0.7748888888888888,2.71356783919598,0.03910244679935777
graph_3_2_node_83,0.004184921479419942,0.35727109515260325,0.06666666666666667,0.7096666666666667,0.024374448829884692,6,0.883,0.22775,4.117,0.13428982204590686,0.7123850801300189,0.8234,2.798994974874372,0.0
graph_1_3_node_174,0.0021703122972368933,0.33558178752107926,0.4642857142857143,0.75,0.03509019607843137,8,1.0,0.16666666666666666,6.0,0.20681379310344827,0.753957783641161,0.8571428571428571,2.979899497487437,0.0
graph_1_4_node_142,0.028509919328209083,0.35221238938053095,0.23684210526315788,1.0,0.03509706096079042,22,0.0,0.0,6.0,0.20659599555061178,1.0039525691699605,1.0,2.8391959798994977,0.0
graph_2_3_node_20,0.005747931175702031,0.3559928443649374,0.19047619047619047,0.9996363636363637,0.05093720329057526,7,0.002,0.0002857142857142857,8.998,0.38575830368906455,1.00555222670196,0.9997777777777778,2.809045226130653,0.0
graph_3_3_node_145,0.006827353563939304,0.3651376146788991,0.06666666666666667,0.5945373737373737,0.0346560356053437,6,2.039,0.34468571428571426,5.961,0.21575331185740032,0.5984748609852659,0.745125,2.7386934673366836,0.002388416647226802
graph_4_3_node_160,0.0068966936564402136,0.37832699619771865,0.07142857142857142,0.9119277777777778,0.03837764572885914,8,0.365,0.06506666666666666,6.635,0.2565023826107201,0.9162984837940699,0.9478571428571428,2.64321608040201,0.0001
graph_2_2_node_88,0.0020427691167027966,0.32516339869281047,0.2,0.6363636363636364,0.04095198156097942,5,2.0,0.2857142857142857,7.0,0.2408775404136917,0.6409840984098409,0.7777777777777778,3.0753768844221105,0.10323323160586786
graph_1_1_node_60,0.0026656086199846477,0.2905109489051095,0.2,0.0,0.0,6,6.0,6.0,0.0,0.0,0.0,0.0,3.442211055276382,0.22727272727272727
graph_1_1_node_15,0.002227128951298026,0.2810734463276836,0.0,0.0,0.0,4,4.0,4.0,0.0,0.0,0.0,0.0,3.557788944723618,0.0
graph_1_1_node_123,0.012055110637976168,0.30568356374807987,0.0,0.26916666666666667,0.01172778354670389,5,2.908,1.4425,2.092,0.09703575757575757,0.2705534510206537,0.41840000000000005,3.271356783919598,0.0
graph_4_5_node_30,0.011805774339738421,0.38122605363984674,0.0,0.6199570351217409,0.047194837405776714,8,2.632,0.33113095238095236,8.368,0.4331004577734714,0.6254791216821195,0.7607272727272728,2.6231155778894473,0.0057323476511579345
graph_3_4_node_17,0.0036801931350188342,0.37057728119180633,0.2,0.670047619047619,0.02376113125851764,5,0.991,0.24841666666666667,4.009,0.1294008105356352,0.6726955023250984,0.8018000000000001,2.698492462311558,0.00021373414230557088
graph_2_3_node_148,0.010708702382194962,0.3692022263450835,0.14285714285714285,0.8921806947890819,0.1265596955052503,8,1.379,0.061662752848174844,22.621,1.0660595853638888,0.9069473043374932,0.9425416666666667,2.708542713567839,0.00025010855405992183
graph_4_5_node_114,0.0016182746456527438,0.319935691318328,0.0,0.8990095238095238,0.021316314831930645,4,0.258,0.09266666666666666,3.742,0.1783334106039543,0.9014788295666679,0.9355,3.1256281407035176,0.0
graph_1_4_node_39,0.02195416443596719,0.33001658374792703,0.18181818181818182,1.0,0.03975972521828454,13,0.0,0.0,7.0,0.292414347826087,1.0046082949308757,1.0,3.030150753768844,0.0
graph_2_1_node_92,0.0025409924062811478,0.33614864864864863,0.4,0.3333333333333333,0.01693299229379293,5,3.0,1.0,3.0,0.1314547522043174,0.3353214049039099,0.5,2.9748743718592965,0.0
graph_3_1_node_83,0.0038801595806067938,0.34192439862542956,0.1,0.8964761904761904,0.025493722684300255,5,0.314,0.0805,4.686,0.3792820206686287,0.8995667913322111,0.9372,2.9246231155778895,0.0
graph_4_5_node_46,0.004187246738997061,0.34429065743944637,0.0,0.8035952380952381,0.030211399914390577,6,0.721,0.1587,5.279,0.2695274590443349,0.8070771881336329,0.8798333333333334,2.9045226130653266,0.000570079610791685
graph_3_5_node_187,0.01937866228387537,0.41030927835051545,0.125,0.7496428571428572,0.029209901667936015,16,0.878,0.1763,5.122,0.20874592567569566,0.7530227422328155,0.8536666666666667,2.437185929648241,0.0
graph_1_1_node_97,0.004220244714075747,0.3028919330289193,0.3333333333333333,0.09090909090909091,0.005952380952380952,6,5.0,5.0,1.0,0.03125,0.09157442690376823,0.16666666666666666,3.301507537688442,0.1875
graph_2_3_node_23,0.06868098822606071,0.4298056155507559,0.12561576354679804,0.9997142857142857,0.034365827892685136,31,0.001,0.0002,5.999,0.23608986453201972,1.0036662026451093,0.9998333333333334,2.3266331658291457,0.0
graph_4_1_node_72,0.003063991445607145,0.3747645951035782,0.13333333333333333,0.31766363636363637,0.01604845182309044,6,3.205,1.6385,2.795,0.12583278529575792,0.31951536577587114,0.4658333333333333,2.6683417085427137,0.020350115076047875
graph_4_5_node_5,0.032766892700366874,0.41983122362869196,0.051470588235294115,0.8074838383838384,0.03607269028811451,17,0.8,0.14293333333333333,6.2,0.23331929419481756,0.8115713707425775,0.8857142857142857,2.3819095477386933,0.009413678125578407
graph_4_1_node_13,0.006191892718264829,0.381957773512476,0.03571428571428571,0.5809641025641026,0.03508785582686416,8,2.132,0.3696,5.868,0.19000948097694947,0.5848407754781982,0.7335,2.6180904522613067,0.00014358974358974358
graph_1_3_node_75,0.007968856493338701,0.2974588938714499,0.0,0.5555555555555556,0.028735471744553365,7,2.0,0.4,5.0,0.19231659544159546,0.5588602482191378,0.7142857142857143,3.3618090452261304,0.0
graph_3_2_node_5,0.0042021602306285205,0.34488734835355284,0.13333333333333333,0.7486388888888889,0.03521440463311008,6,1.007,0.16829999999999998,5.993,0.2017213125124553,0.7525921008932068,0.8561428571428571,2.899497487437186,0.0001846590909090909
graph_3_2_node_195,0.0034792681126419897,0.3472949389179756,0.2,0.9984,0.02249826404041606,6,0.004,0.0013333333333333333,3.996,0.18046579373404614,1.0010358996001234,0.999,2.879396984924623,0.0
graph_4_5_node_137,0.012933905292629218,0.3864077669902913,0.044444444444444446,0.9440636363636363,0.03851732981077919,10,0.233,0.04351666666666666,6.767,0.3276840564087504,0.9485202379847395,0.9667142857142857,2.5879396984924625,0.0004648745234111088
graph_3_4_node_191,0.014272145440338906,0.38122605363984674,0.16363636363636364,1.0,0.030491387418218073,11,0.0,0.0,5.0,0.13960161756413605,1.003295978905735,1.0,2.6231155778894473,0.0
graph_2_2_node_40,0.011451148236518525,0.3605072463768116,0.2,0.6,0.03551910734732037,10,2.0,0.3333333333333333,6.0,0.19314264542183882,0.6039630118890357,0.75,2.7738693467336684,0.0
graph_4_5_node_130,0.0014685669287390723,0.33111480865224624,0.2,0.7321605394605395,0.04212480113935134,7,1.51,0.23412857142857144,7.49,0.4165378027868776,0.7370979660967586,0.8322222222222222,3.020100502512563,0.0016465862114774536
graph_4_1_node_62,0.008156167250394057,0.39879759519038077,0.047619047619047616,0.9523055555555555,0.03914305212589235,7,0.197,0.0347,6.803,0.2918058038072652,0.9567856275310972,0.9718571428571429,2.507537688442211,0.0002666666666666667
graph_4_1_node_5,0.0018385369807328775,0.3540925266903915,0.1,0.8828419191919192,0.03671855471555914,5,0.523,0.10943333333333333,6.477,0.3639205202262738,0.8871093041311421,0.9252857142857143,2.8241206030150754,0.004968732131685
graph_4_4_node_26,0.012462703851452168,0.3761814744801512,0.10909090909090909,0.5515636363636364,0.03284204466595788,11,2.333,0.4221333333333333,5.667,0.22227290210399442,0.5553088845523921,0.708375,2.658291457286432,0.0
graph_2_3_node_143,0.012309589107490849,0.3797709923664122,0.07142857142857142,0.999,0.033546871232613705,8,0.004,0.001,5.996,0.28250749309510065,1.0029499550369116,0.9993333333333333,2.6331658291457285,0.0
graph_4_2_node_155,0.006431031488204619,0.3864077669902913,0.08333333333333333,0.7263285714285714,0.028955567971886642,9,1.012,0.2275,4.988,0.21666334264212478,0.7296204944685153,0.8313333333333334,2.5879396984924625,0.0029468005114070455
graph_1_5_node_137,0.008831852275328867,0.30709876543209874,0.10714285714285714,0.5555555555555556,0.02862988695577892,8,2.0,0.4,5.0,0.19726210826210827,0.5588602482191378,0.7142857142857143,3.2562814070351758,0.0
graph_1_4_node_127,0.0034947592438504455,0.28924418604651164,0.2,0.6,0.016760719160702563,5,1.0,0.3333333333333333,3.0,0.14279277244494634,0.6019828155981494,0.75,3.457286432160804,0.0
graph_3_4_node_32,0.0030929960307433013,0.33728813559322035,0.2,0.9930080586080586,0.060374160625192685,8,0.048,0.0059198412698412695,10.952,0.596388236394188,1.0001996411669547,0.9956363636363637,2.9648241206030153,0.0005017687074829932
graph_4_4_node_65,0.0065846828231118535,0.3651376146788991,0.07142857142857142,0.8653808080808081,0.037061954031047756,8,0.584,0.11456666666666666,6.416,0.28428807457748495,0.8696086413385228,0.9165714285714286,2.7386934673366836,0.006473272449499907
graph_4_1_node_114,0.0026894535221203206,0.36580882352941174,0.06666666666666667,0.8213333333333334,0.02044394782913466,6,0.463,0.17066666666666666,3.537,0.15478171486531692,0.8236681358313896,0.88425,2.7336683417085426,0.0
graph_3_1_node_25,0.056494852792929554,0.4270386266094421,0.042105263157894736,0.8604646464646465,0.03962821449793792,22,0.656,0.10265714285714285,7.344,0.6451164754180819,0.8653018056696508,0.918,2.341708542713568,0.0017104376429243474
graph_1_5_node_4,0.012323187609144462,0.32463295269168024,0.08888888888888889,0.6363636363636364,0.03932518360429352,10,2.0,0.2857142857142857,7.0,0.31822727272727275,0.6409840984098409,0.7777777777777778,3.080402010050251,0.0
graph_4_3_node_196,0.009138242609049186,0.36988847583643125,0.03571428571428571,0.8267142857142857,0.030597341252950407,8,0.676,0.1762,5.324,0.24151930428810192,0.8302251426256876,0.8873333333333333,2.7035175879396984,0.0006759274716511558
graph_4_1_node_63,0.027736335061953114,0.41631799163179917,0.06535947712418301,0.7810666666666667,0.02035742407194452,20,0.55,0.186,3.45,0.12037307257306408,0.7833445294943363,0.8625,2.4020100502512562,0.0
graph_4_2_node_41,0.005991205375909701,0.3841698841698842,0.1111111111111111,0.62901332001332,0.04436947969990225,9,2.358,0.32767857142857143,7.642,0.3028505582658277,0.6340566086299958,0.7642,2.6030150753768844,0.08956290278527228
graph_2_4_node_155,0.012279038501252835,0.34668989547038326,0.047619047619047616,0.999,0.03349557648165513,7,0.004,0.001,5.996,0.28640795872727287,1.0029499550369116,0.9993333333333333,2.8844221105527637,0.00014634146341463414
graph_3_1_node_178,0.007444776471633497,0.36116152450090744,0.1388888888888889,0.7132142857142857,0.029000026905379856,9,1.005,0.2015,4.995,0.18069996535947017,0.7165113416103516,0.8325,2.7688442211055277,0.0
graph_2_4_node_62,0.004393747902794757,0.32463295269168024,0.38095238095238093,0.5557500000000001,0.028464925582366123,7,1.999,0.3997666666666667,5.001,0.2059854757159105,0.5590553457545598,0.7144285714285714,3.080402010050251,0.0
graph_1_1_node_168,0.0818763452209742,0.36988847583643125,0.14492753623188406,0.061224489795918366,0.017241379310344827,26,23.0,7.666666666666667,3.0,0.11538461538461539,0.06326669537794696,0.11538461538461539,2.7035175879396984,0.8461538461538461
graph_4_1_node_146,0.014600642195909907,0.40365111561866124,0.08974358974358974,0.8425783882783883,0.0592157165085205,13,0.968,0.10046865079365079,10.032,0.3473975875318173,0.8491775321210591,0.912,2.477386934673367,0.0010111743395877025
graph_3_4_node_85,0.00559117351334018,0.36247723132969034,0.21428571428571427,0.6052,0.018371760530031953,8,0.987,0.32899999999999996,3.013,0.08418110739087656,0.6071913397869302,0.75325,2.758793969849246,0.0
graph_2_3_node_199,0.012682322643770285,0.37335834896810505,0.09523809523809523,0.7773333333333333,0.0404149367493522,7,1.003,0.1437142857142857,6.997,0.26184889584151205,0.7819457419507883,0.874625,2.678391959798995,0.0
graph_1_1_node_121,0.0023343050073354565,0.30335365853658536,0.26666666666666666,0.0,0.0,6,6.0,6.0,0.0,0.0,0.0,0.0,3.2964824120603016,0.27264426877470355
graph_4_2_node_37,0.0027738677856634975,0.40040241448692154,0.25,0.767660606060606,0.041161732972223204,8,1.11,0.17527619047619047,6.89,0.2301871594591134,0.7722027583701014,0.86125,2.4974874371859297,0.010725985181631571
graph_2_5_node_161,0.03178350486258961,0.40365111561866124,0.11578947368421053,0.9993333333333333,0.030393259317128298,20,0.002,0.0005,4.998,0.14063829228302913,1.002628004297109,0.9996,2.477386934673367,0.0
graph_3_4_node_125,0.0015284434888929279,0.31587301587301586,0.16666666666666666,0.9977142857142857,0.02973198765635909,4,0.008,0.0026666666666666666,4.992,0.22988579729673045,1.0010050224648213,0.9984,3.1658291457286434,0.0
graph_2_3_node_167,0.0035766362782195396,0.3225283630470016,0.06666666666666667,0.5555555555555556,0.028882489067541196,6,2.0,0.4,5.0,0.18707460814076257,0.5588602482191378,0.7142857142857143,3.100502512562814,0.11224476488445753
graph_1_2_node_170,0.0007341832147974219,0.2767732962447844,0.1,0.6666666666666666,0.04626296627347417,5,2.0,0.25,8.0,0.29551016687016685,0.6719437115215479,0.8,3.613065326633166,0.0
graph_3_1_node_36,0.004405033027142046,0.3618181818181818,0.07142857142857142,0.24865079365079365,0.011793553576417004,8,3.013,1.5495833333333333,1.987,0.06356559749710827,0.2499684212002406,0.39740000000000003,2.763819095477387,0.09531618441953964
